docket_id,interrupt_gender,interrupt_identity,interrupt,interrupted_gender,interrupted_identity,interrupted,num
2009_08_6925,0,judge,Anthony M. Kennedy,1,lawyer,Lisa Call,1
2009_08_6925,0,judge,Anthony M. Kennedy,1,lawyer,Leondra R. Kruger,2
2009_08_6925,0,judge,"John G. Roberts, Jr.",1,lawyer,Lisa Call,1
2009_08_6925,0,judge,"John G. Roberts, Jr.",1,lawyer,Leondra R. Kruger,3
2009_08_6925,1,lawyer,Leondra R. Kruger,0,judge,Sonia Sotomayor,1
2009_08_6925,0,judge,John Paul Stevens,1,lawyer,Leondra R. Kruger,1
2009_08_6925,1,judge,Sonia Sotomayor,1,lawyer,Lisa Call,1
2009_08_6925,1,judge,Sonia Sotomayor,1,lawyer,Leondra R. Kruger,3
2009_08_6925,0,judge,"Samuel A. Alito, Jr.",1,lawyer,Lisa Call,1
2009_08_6925,1,lawyer,Lisa Call,0,judge,Stephen G. Breyer,2
2009_08_6925,0,judge,Antonin Scalia,1,lawyer,Lisa Call,6
2009_08_6925,0,judge,Antonin Scalia,1,lawyer,Leondra R. Kruger,4
2009_08_6925,0,judge,Antonin Scalia,0,judge,Stephen G. Breyer,1
2009_08_728,1,judge,Ruth Bader Ginsburg,0,judge,Sonia Sotomayor,1
2009_08_728,1,judge,Ruth Bader Ginsburg,0,lawyer,Mark T. Stancil,4
2009_08_728,0,judge,Anthony M. Kennedy,0,lawyer,Mark T. Stancil,6
2009_08_728,0,judge,"John G. Roberts, Jr.",,lawyer,Matthew D. Roberts,7
2009_08_728,0,judge,"John G. Roberts, Jr.",0,lawyer,Mark T. Stancil,1
2009_08_728,0,judge,Stephen G. Breyer,,lawyer,Matthew D. Roberts,1
2009_08_728,0,judge,Stephen G. Breyer,0,lawyer,Mark T. Stancil,1
2009_08_728,0,lawyer,Mark T. Stancil,0,judge,Ruth Bader Ginsburg,1
2009_08_728,0,lawyer,Mark T. Stancil,0,judge,Anthony M. Kennedy,1
2009_08_728,0,lawyer,Mark T. Stancil,0,judge,Antonin Scalia,1
2009_08_728,0,judge,John Paul Stevens,,lawyer,Matthew D. Roberts,2
2009_08_728,1,judge,Sonia Sotomayor,,lawyer,Matthew D. Roberts,5
2009_08_728,1,judge,Sonia Sotomayor,0,lawyer,Mark T. Stancil,5
2009_08_728,1,judge,Sonia Sotomayor,0,judge,John Paul Stevens,1
2009_08_728,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Mark T. Stancil,3
2009_08_728,,lawyer,Matthew D. Roberts,0,judge,Ruth Bader Ginsburg,1
2009_08_728,,lawyer,Matthew D. Roberts,0,judge,Sonia Sotomayor,2
2009_08_728,,lawyer,Matthew D. Roberts,0,judge,Stephen G. Breyer,1
2009_08_728,,lawyer,Matthew D. Roberts,0,judge,John Paul Stevens,1
2009_08_728,0,judge,Antonin Scalia,,lawyer,Matthew D. Roberts,2
2009_08_728,0,judge,Antonin Scalia,0,lawyer,Mark T. Stancil,2
2009_08_728,0,judge,Antonin Scalia,0,judge,John Paul Stevens,1
2009_08_7412,1,judge,Ruth Bader Ginsburg,0,lawyer,Bryan S. Gowdy,4
2009_08_7412,1,judge,Ruth Bader Ginsburg,0,lawyer,Scott D. Makar,5
2009_08_7412,0,lawyer,Bryan S. Gowdy,0,judge,"John G. Roberts, Jr.",2
2009_08_7412,0,lawyer,Bryan S. Gowdy,0,judge,Sonia Sotomayor,2
2009_08_7412,0,lawyer,Bryan S. Gowdy,0,judge,Antonin Scalia,3
2009_08_7412,0,lawyer,Bryan S. Gowdy,0,judge,Ruth Bader Ginsburg,1
2009_08_7412,0,judge,Anthony M. Kennedy,0,judge,Ruth Bader Ginsburg,1
2009_08_7412,0,judge,Anthony M. Kennedy,0,lawyer,Scott D. Makar,2
2009_08_7412,0,judge,"John G. Roberts, Jr.",0,lawyer,Bryan S. Gowdy,7
2009_08_7412,0,judge,"John G. Roberts, Jr.",0,lawyer,Scott D. Makar,5
2009_08_7412,0,judge,"John G. Roberts, Jr.",0,judge,"Samuel A. Alito, Jr.",1
2009_08_7412,0,judge,John Paul Stevens,0,lawyer,Scott D. Makar,6
2009_08_7412,1,judge,Sonia Sotomayor,0,lawyer,Bryan S. Gowdy,2
2009_08_7412,1,judge,Sonia Sotomayor,0,lawyer,Scott D. Makar,6
2009_08_7412,0,judge,"Samuel A. Alito, Jr.",0,judge,Antonin Scalia,1
2009_08_7412,0,lawyer,Scott D. Makar,0,judge,"John G. Roberts, Jr.",1
2009_08_7412,0,lawyer,Scott D. Makar,0,judge,Sonia Sotomayor,2
2009_08_7412,0,lawyer,Scott D. Makar,0,judge,John Paul Stevens,1
2009_08_7412,0,lawyer,Scott D. Makar,0,judge,Antonin Scalia,2
2009_08_7412,0,lawyer,Scott D. Makar,0,judge,Ruth Bader Ginsburg,1
2009_08_7412,0,judge,Antonin Scalia,0,lawyer,Bryan S. Gowdy,3
2009_08_7412,0,judge,Antonin Scalia,0,lawyer,Scott D. Makar,4
2009_08_7412,0,judge,Antonin Scalia,0,judge,"Samuel A. Alito, Jr.",1
2009_08_7621,1,judge,Ruth Bader Ginsburg,0,lawyer,Bryan A. Stevenson,2
2009_08_7621,1,judge,Ruth Bader Ginsburg,0,lawyer,Scott D. Makar,2
2009_08_7621,0,judge,Anthony M. Kennedy,0,lawyer,Bryan A. Stevenson,1
2009_08_7621,0,judge,"John G. Roberts, Jr.",0,lawyer,Bryan A. Stevenson,6
2009_08_7621,0,judge,"John G. Roberts, Jr.",0,lawyer,Scott D. Makar,4
2009_08_7621,0,judge,Stephen G. Breyer,0,judge,"John G. Roberts, Jr.",1
2009_08_7621,0,judge,Stephen G. Breyer,0,lawyer,Scott D. Makar,6
2009_08_7621,0,lawyer,Bryan A. Stevenson,0,judge,"John G. Roberts, Jr.",1
2009_08_7621,0,lawyer,Bryan A. Stevenson,0,judge,Antonin Scalia,1
2009_08_7621,1,judge,Sonia Sotomayor,0,lawyer,Bryan A. Stevenson,1
2009_08_7621,1,judge,Sonia Sotomayor,0,lawyer,Scott D. Makar,1
2009_08_7621,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Bryan A. Stevenson,3
2009_08_7621,0,lawyer,Scott D. Makar,0,judge,Ruth Bader Ginsburg,1
2009_08_7621,0,lawyer,Scott D. Makar,0,judge,Sonia Sotomayor,1
2009_08_7621,0,lawyer,Scott D. Makar,0,judge,Stephen G. Breyer,1
2009_08_7621,0,lawyer,Scott D. Makar,0,judge,Antonin Scalia,1
2009_08_7621,0,judge,Antonin Scalia,0,lawyer,Bryan A. Stevenson,4
2009_08_7621,0,judge,Antonin Scalia,0,judge,Sonia Sotomayor,1
2009_08_7621,0,judge,Antonin Scalia,0,lawyer,Scott D. Makar,1
2009_08_769,1,judge,Ruth Bader Ginsburg,,lawyer,Patricia A. Millett,3
2009_08_769,1,judge,Ruth Bader Ginsburg,,lawyer,Neal Kumar Katyal,6
2009_08_769,0,judge,Anthony M. Kennedy,,lawyer,Patricia A. Millett,2
2009_08_769,0,judge,Anthony M. Kennedy,,lawyer,Neal Kumar Katyal,2
2009_08_769,0,judge,"John G. Roberts, Jr.",,lawyer,Patricia A. Millett,4
2009_08_769,0,judge,"John G. Roberts, Jr.",,lawyer,Neal Kumar Katyal,4
2009_08_769,0,judge,Stephen G. Breyer,,lawyer,Patricia A. Millett,1
2009_08_769,0,judge,Stephen G. Breyer,,lawyer,Neal Kumar Katyal,1
2009_08_769,0,judge,John Paul Stevens,,lawyer,Patricia A. Millett,1
2009_08_769,0,judge,John Paul Stevens,,lawyer,Neal Kumar Katyal,4
2009_08_769,,lawyer,Neal Kumar Katyal,0,judge,Ruth Bader Ginsburg,1
2009_08_769,,lawyer,Neal Kumar Katyal,0,judge,Antonin Scalia,2
2009_08_769,1,judge,Sonia Sotomayor,,lawyer,Neal Kumar Katyal,2
2009_08_769,0,judge,"Samuel A. Alito, Jr.",,lawyer,Patricia A. Millett,6
2009_08_769,0,judge,"Samuel A. Alito, Jr.",,lawyer,Neal Kumar Katyal,1
2009_08_769,0,judge,"Samuel A. Alito, Jr.",0,judge,Ruth Bader Ginsburg,1
2009_08_769,,lawyer,Patricia A. Millett,0,judge,"John G. Roberts, Jr.",2
2009_08_769,,lawyer,Patricia A. Millett,0,judge,Stephen G. Breyer,1
2009_08_769,,lawyer,Patricia A. Millett,0,judge,"Samuel A. Alito, Jr.",1
2009_08_769,,lawyer,Patricia A. Millett,0,judge,Antonin Scalia,2
2009_08_769,0,judge,Antonin Scalia,,lawyer,Patricia A. Millett,5
2009_08_769,0,judge,Antonin Scalia,0,judge,Stephen G. Breyer,1
2009_08_769,0,judge,Antonin Scalia,,lawyer,Neal Kumar Katyal,9
2009_08_769,0,judge,Antonin Scalia,0,judge,Ruth Bader Ginsburg,1
2009_08_810,1,judge,Ruth Bader Ginsburg,0,lawyer,"Robert A. Long, Jr.",5
2009_08_810,0,lawyer,"Robert A. Long, Jr.",0,judge,Ruth Bader Ginsburg,3
2009_08_810,0,lawyer,"Robert A. Long, Jr.",0,judge,Stephen G. Breyer,3
2009_08_810,0,lawyer,"Robert A. Long, Jr.",0,judge,"Samuel A. Alito, Jr.",1
2009_08_810,0,lawyer,"Robert A. Long, Jr.",0,judge,Antonin Scalia,1
2009_08_810,0,judge,Anthony M. Kennedy,,lawyer,Matthew D. Roberts,1
2009_08_810,0,judge,Anthony M. Kennedy,0,judge,Antonin Scalia,1
2009_08_810,0,judge,"John G. Roberts, Jr.",,lawyer,Matthew D. Roberts,4
2009_08_810,0,judge,"John G. Roberts, Jr.",,lawyer,Peter K. Stris,7
2009_08_810,0,judge,Stephen G. Breyer,0,lawyer,"Robert A. Long, Jr.",4
2009_08_810,0,judge,Stephen G. Breyer,,lawyer,Matthew D. Roberts,2
2009_08_810,0,judge,Stephen G. Breyer,,lawyer,Peter K. Stris,2
2009_08_810,0,judge,"Samuel A. Alito, Jr.",0,lawyer,"Robert A. Long, Jr.",1
2009_08_810,0,judge,"Samuel A. Alito, Jr.",,lawyer,Matthew D. Roberts,1
2009_08_810,,lawyer,Matthew D. Roberts,0,judge,"John G. Roberts, Jr.",3
2009_08_810,,lawyer,Matthew D. Roberts,0,judge,Stephen G. Breyer,1
2009_08_810,,lawyer,Matthew D. Roberts,0,judge,Antonin Scalia,1
2009_08_810,,lawyer,Peter K. Stris,0,judge,"John G. Roberts, Jr.",1
2009_08_810,,lawyer,Peter K. Stris,0,judge,Antonin Scalia,1
2009_08_810,0,judge,Antonin Scalia,0,judge,Anthony M. Kennedy,1
2009_08_810,0,judge,Antonin Scalia,0,lawyer,"Robert A. Long, Jr.",9
2009_08_810,0,judge,Antonin Scalia,,lawyer,Matthew D. Roberts,1
2009_08_810,0,judge,Antonin Scalia,,lawyer,Peter K. Stris,2
2009_08_876,1,judge,Ruth Bader Ginsburg,0,lawyer,Michael R. Dreeben,3
2009_08_876,1,judge,Ruth Bader Ginsburg,0,lawyer,Miguel A. Estrada,1
2009_08_876,0,lawyer,Michael R. Dreeben,0,judge,Ruth Bader Ginsburg,1
2009_08_876,0,lawyer,Michael R. Dreeben,0,judge,Sonia Sotomayor,4
2009_08_876,0,lawyer,Michael R. Dreeben,0,judge,Stephen G. Breyer,1
2009_08_876,0,lawyer,Michael R. Dreeben,0,judge,Anthony M. Kennedy,1
2009_08_876,0,judge,Anthony M. Kennedy,0,lawyer,Michael R. Dreeben,1
2009_08_876,0,judge,Anthony M. Kennedy,0,lawyer,Miguel A. Estrada,3
2009_08_876,0,judge,Anthony M. Kennedy,0,judge,Antonin Scalia,2
2009_08_876,0,judge,"John G. Roberts, Jr.",0,judge,Sonia Sotomayor,1
2009_08_876,0,judge,"John G. Roberts, Jr.",0,lawyer,Michael R. Dreeben,3
2009_08_876,0,judge,Stephen G. Breyer,0,lawyer,Michael R. Dreeben,7
2009_08_876,0,judge,John Paul Stevens,0,lawyer,Michael R. Dreeben,1
2009_08_876,1,judge,Sonia Sotomayor,0,judge,"John G. Roberts, Jr.",1
2009_08_876,1,judge,Sonia Sotomayor,0,lawyer,Michael R. Dreeben,4
2009_08_876,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Miguel A. Estrada,1
2009_08_876,0,judge,Antonin Scalia,0,judge,Sonia Sotomayor,1
2009_08_876,0,judge,Antonin Scalia,0,lawyer,Michael R. Dreeben,4
2009_08_876,0,judge,Antonin Scalia,0,lawyer,Miguel A. Estrada,3
2009_08_905,1,judge,Ruth Bader Ginsburg,,lawyer,David C. Frederick,2
2009_08_905,1,judge,Ruth Bader Ginsburg,0,judge,"Samuel A. Alito, Jr.",1
2009_08_905,1,judge,Ruth Bader Ginsburg,,lawyer,Kannon K. Shanmugam,6
2009_08_905,0,judge,Anthony M. Kennedy,,lawyer,David C. Frederick,2
2009_08_905,0,judge,Anthony M. Kennedy,,lawyer,Kannon K. Shanmugam,3
2009_08_905,0,judge,"John G. Roberts, Jr.",0,lawyer,Malcolm L. Stewart,2
2009_08_905,0,judge,Stephen G. Breyer,0,lawyer,Malcolm L. Stewart,3
2009_08_905,0,judge,Stephen G. Breyer,,lawyer,David C. Frederick,1
2009_08_905,0,judge,Stephen G. Breyer,,lawyer,Kannon K. Shanmugam,2
2009_08_905,,lawyer,Kannon K. Shanmugam,0,judge,Ruth Bader Ginsburg,1
2009_08_905,,lawyer,Kannon K. Shanmugam,0,judge,Sonia Sotomayor,2
2009_08_905,,lawyer,Kannon K. Shanmugam,0,judge,Anthony M. Kennedy,1
2009_08_905,,lawyer,Kannon K. Shanmugam,0,judge,"Samuel A. Alito, Jr.",1
2009_08_905,,lawyer,Kannon K. Shanmugam,0,judge,Antonin Scalia,2
2009_08_905,0,judge,John Paul Stevens,0,lawyer,Malcolm L. Stewart,1
2009_08_905,0,judge,John Paul Stevens,,lawyer,Kannon K. Shanmugam,4
2009_08_905,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Malcolm L. Stewart,1
2009_08_905,0,judge,"Samuel A. Alito, Jr.",,lawyer,Kannon K. Shanmugam,3
2009_08_905,1,judge,Sonia Sotomayor,,lawyer,David C. Frederick,4
2009_08_905,1,judge,Sonia Sotomayor,,lawyer,Kannon K. Shanmugam,7
2009_08_905,,lawyer,David C. Frederick,0,judge,Sonia Sotomayor,1
2009_08_905,,lawyer,David C. Frederick,0,judge,Stephen G. Breyer,1
2009_08_905,0,judge,Antonin Scalia,,lawyer,Kannon K. Shanmugam,7
2009_08_9156,1,judge,Ruth Bader Ginsburg,,lawyer,Kerry A. Scanlon,5
2009_08_9156,1,judge,Ruth Bader Ginsburg,0,lawyer,Corey L. Maze,2
2009_08_9156,0,judge,Stephen G. Breyer,0,lawyer,Corey L. Maze,4
2009_08_9156,0,judge,Anthony M. Kennedy,,lawyer,Kerry A. Scanlon,4
2009_08_9156,0,judge,Anthony M. Kennedy,0,lawyer,Corey L. Maze,3
2009_08_9156,0,judge,"John G. Roberts, Jr.",,lawyer,Kerry A. Scanlon,2
2009_08_9156,0,judge,"John G. Roberts, Jr.",0,lawyer,Corey L. Maze,1
2009_08_9156,0,lawyer,Corey L. Maze,0,judge,"John G. Roberts, Jr.",1
2009_08_9156,0,lawyer,Corey L. Maze,0,judge,Sonia Sotomayor,1
2009_08_9156,0,judge,John Paul Stevens,0,lawyer,Corey L. Maze,3
2009_08_9156,1,judge,Sonia Sotomayor,,lawyer,Kerry A. Scanlon,3
2009_08_9156,1,judge,Sonia Sotomayor,0,lawyer,Corey L. Maze,5
2009_08_9156,0,judge,"Samuel A. Alito, Jr.",,lawyer,Kerry A. Scanlon,1
2009_08_9156,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Corey L. Maze,1
2009_08_9156,,lawyer,Kerry A. Scanlon,0,judge,Ruth Bader Ginsburg,2
2009_08_9156,,lawyer,Kerry A. Scanlon,0,judge,Sonia Sotomayor,1
2009_08_9156,,lawyer,Kerry A. Scanlon,0,judge,Antonin Scalia,1
2009_08_9156,0,judge,Antonin Scalia,,lawyer,Kerry A. Scanlon,3
2009_08_964,1,judge,Ruth Bader Ginsburg,0,lawyer,J. Michael Jakes,2
2009_08_964,1,judge,Ruth Bader Ginsburg,0,lawyer,Malcolm L. Stewart,1
2009_08_964,0,judge,Anthony M. Kennedy,0,lawyer,J. Michael Jakes,1
2009_08_964,0,judge,Anthony M. Kennedy,0,judge,Sonia Sotomayor,1
2009_08_964,0,judge,Anthony M. Kennedy,0,lawyer,Malcolm L. Stewart,2
2009_08_964,0,judge,"John G. Roberts, Jr.",0,lawyer,J. Michael Jakes,2
2009_08_964,0,judge,"John G. Roberts, Jr.",0,judge,Ruth Bader Ginsburg,1
2009_08_964,0,judge,"John G. Roberts, Jr.",0,lawyer,Malcolm L. Stewart,5
2009_08_964,0,judge,Stephen G. Breyer,0,lawyer,J. Michael Jakes,3
2009_08_964,0,judge,Stephen G. Breyer,0,lawyer,Malcolm L. Stewart,2
2009_08_964,0,lawyer,Malcolm L. Stewart,0,judge,Ruth Bader Ginsburg,1
2009_08_964,0,lawyer,Malcolm L. Stewart,0,judge,Sonia Sotomayor,1
2009_08_964,0,judge,John Paul Stevens,0,lawyer,J. Michael Jakes,1
2009_08_964,0,judge,John Paul Stevens,0,lawyer,Malcolm L. Stewart,1
2009_08_964,0,lawyer,J. Michael Jakes,0,judge,Sonia Sotomayor,3
2009_08_964,0,lawyer,J. Michael Jakes,0,judge,Anthony M. Kennedy,2
2009_08_964,1,judge,Sonia Sotomayor,0,lawyer,J. Michael Jakes,6
2009_08_964,1,judge,Sonia Sotomayor,0,lawyer,Malcolm L. Stewart,2
2009_08_964,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Malcolm L. Stewart,1
2009_08_964,0,judge,Antonin Scalia,0,lawyer,J. Michael Jakes,4
2009_08_970,1,judge,Ruth Bader Ginsburg,0,lawyer,Paul D. Clement,1
2009_08_970,1,judge,Ruth Bader Ginsburg,0,lawyer,Mark H. Cohen,1
2009_08_970,1,judge,Ruth Bader Ginsburg,,lawyer,Pratik A. Shah,3
2009_08_970,0,judge,Anthony M. Kennedy,0,lawyer,Mark H. Cohen,2
2009_08_970,0,judge,"John G. Roberts, Jr.",0,lawyer,Paul D. Clement,7
2009_08_970,0,judge,"John G. Roberts, Jr.",0,lawyer,Mark H. Cohen,1
2009_08_970,0,judge,"John G. Roberts, Jr.",,lawyer,Pratik A. Shah,1
2009_08_970,0,judge,Stephen G. Breyer,0,lawyer,Paul D. Clement,4
2009_08_970,1,judge,Sonia Sotomayor,0,lawyer,Paul D. Clement,1
2009_08_970,1,judge,Sonia Sotomayor,0,lawyer,Mark H. Cohen,4
2009_08_970,1,judge,Sonia Sotomayor,,lawyer,Pratik A. Shah,1
2009_08_970,0,judge,John Paul Stevens,0,judge,Ruth Bader Ginsburg,1
2009_08_970,0,judge,John Paul Stevens,0,lawyer,Mark H. Cohen,1
2009_08_970,0,judge,John Paul Stevens,,lawyer,Pratik A. Shah,2
2009_08_970,0,lawyer,Paul D. Clement,0,judge,"John G. Roberts, Jr.",2
2009_08_970,0,lawyer,Paul D. Clement,0,judge,Sonia Sotomayor,1
2009_08_970,0,lawyer,Paul D. Clement,0,judge,Stephen G. Breyer,1
2009_08_970,0,lawyer,Paul D. Clement,0,judge,Antonin Scalia,1
2009_08_970,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Paul D. Clement,2
2009_08_970,0,lawyer,Mark H. Cohen,0,judge,Sonia Sotomayor,1
2009_08_970,0,lawyer,Mark H. Cohen,0,judge,John Paul Stevens,1
2009_08_970,0,lawyer,Mark H. Cohen,0,judge,Antonin Scalia,1
2009_08_970,0,judge,Antonin Scalia,0,lawyer,Paul D. Clement,2
2009_08_970,0,judge,Antonin Scalia,0,lawyer,Mark H. Cohen,3
2009_08_970,0,judge,Antonin Scalia,,lawyer,Pratik A. Shah,1
2009_08_974,1,judge,Ruth Bader Ginsburg,0,lawyer,John A. Payton,1
2009_08_974,1,judge,Ruth Bader Ginsburg,1,lawyer,Benna Ruth Solomon,8
2009_08_974,1,judge,Ruth Bader Ginsburg,,lawyer,Neal Kumar Katyal,1
2009_08_974,0,judge,Anthony M. Kennedy,0,judge,"John G. Roberts, Jr.",1
2009_08_974,0,judge,"John G. Roberts, Jr.",0,lawyer,John A. Payton,1
2009_08_974,0,judge,"John G. Roberts, Jr.",1,lawyer,Benna Ruth Solomon,4
2009_08_974,0,judge,"John G. Roberts, Jr.",,lawyer,Neal Kumar Katyal,1
2009_08_974,0,judge,Stephen G. Breyer,1,lawyer,Benna Ruth Solomon,3
2009_08_974,0,judge,John Paul Stevens,0,judge,Ruth Bader Ginsburg,1
2009_08_974,0,judge,John Paul Stevens,0,lawyer,John A. Payton,2
2009_08_974,0,judge,John Paul Stevens,1,lawyer,Benna Ruth Solomon,2
2009_08_974,,lawyer,Neal Kumar Katyal,0,judge,Ruth Bader Ginsburg,1
2009_08_974,1,judge,Sonia Sotomayor,1,lawyer,Benna Ruth Solomon,4
2009_08_974,1,lawyer,Benna Ruth Solomon,0,judge,Sonia Sotomayor,1
2009_08_974,1,lawyer,Benna Ruth Solomon,0,judge,Antonin Scalia,1
2009_08_974,0,judge,"Samuel A. Alito, Jr.",1,lawyer,Benna Ruth Solomon,4
2009_08_974,0,judge,Antonin Scalia,0,lawyer,John A. Payton,1
2009_08_974,0,judge,Antonin Scalia,1,lawyer,Benna Ruth Solomon,3
2009_08_992,1,judge,Ruth Bader Ginsburg,0,lawyer,Ronald Eisenberg,1
2009_08_992,1,judge,Ruth Bader Ginsburg,0,lawyer,Matthew C. Lawry,1
2009_08_992,0,lawyer,Ronald Eisenberg,0,judge,Ruth Bader Ginsburg,1
2009_08_992,0,lawyer,Ronald Eisenberg,0,judge,Sonia Sotomayor,2
2009_08_992,0,lawyer,Ronald Eisenberg,0,judge,John Paul Stevens,1
2009_08_992,0,judge,"John G. Roberts, Jr.",0,lawyer,Matthew C. Lawry,4
2009_08_992,0,judge,Stephen G. Breyer,0,lawyer,Matthew C. Lawry,1
2009_08_992,0,judge,John Paul Stevens,0,lawyer,Ronald Eisenberg,4
2009_08_992,1,judge,Sonia Sotomayor,0,lawyer,Ronald Eisenberg,7
2009_08_992,1,judge,Sonia Sotomayor,0,lawyer,Matthew C. Lawry,5
2009_08_992,0,lawyer,Matthew C. Lawry,0,judge,"John G. Roberts, Jr.",1
2009_08_992,0,lawyer,Matthew C. Lawry,0,judge,Sonia Sotomayor,2
2009_08_992,0,lawyer,Matthew C. Lawry,0,judge,Anthony M. Kennedy,2
2009_08_992,0,lawyer,Matthew C. Lawry,0,judge,Antonin Scalia,1
2009_08_992,0,judge,Anthony M. Kennedy,0,judge,"John G. Roberts, Jr.",1
2009_08_992,0,judge,Anthony M. Kennedy,0,lawyer,Ronald Eisenberg,1
2009_08_992,0,judge,Antonin Scalia,0,lawyer,Ronald Eisenberg,2
2009_08_992,0,judge,Antonin Scalia,0,lawyer,Matthew C. Lawry,3
2009_08_998,1,judge,Ruth Bader Ginsburg,0,lawyer,Jan Hamilton,2
2009_08_998,0,judge,"John G. Roberts, Jr.",0,lawyer,Thomas C. Goldstein,2
2009_08_998,0,judge,"John G. Roberts, Jr.",,lawyer,Sarah E. Harrington,3
2009_08_998,0,lawyer,Thomas C. Goldstein,0,judge,"John G. Roberts, Jr.",1
2009_08_998,0,lawyer,Thomas C. Goldstein,0,judge,Antonin Scalia,1
2009_08_998,1,judge,Sonia Sotomayor,,lawyer,Sarah E. Harrington,1
2009_08_998,1,judge,Sonia Sotomayor,0,lawyer,Jan Hamilton,3
2009_08_998,0,judge,Antonin Scalia,,lawyer,Sarah E. Harrington,2
2009_08_998,0,judge,Antonin Scalia,0,lawyer,Jan Hamilton,3
2009_08_998,0,lawyer,Jan Hamilton,0,judge,Antonin Scalia,1
2009_08_998,0,judge,"Samuel A. Alito, Jr.",,lawyer,Sarah E. Harrington,2
2009_08_998,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Jan Hamilton,1
2009_09_158,1,judge,Ruth Bader Ginsburg,0,lawyer,Corey L. Maze,2
2009_09_158,1,judge,Ruth Bader Ginsburg,0,lawyer,Jeffrey L. Fisher,2
2009_09_158,0,judge,Stephen G. Breyer,0,lawyer,Corey L. Maze,4
2009_09_158,0,judge,Stephen G. Breyer,0,lawyer,Jeffrey L. Fisher,2
2009_09_158,0,judge,Anthony M. Kennedy,0,lawyer,Corey L. Maze,2
2009_09_158,0,judge,Anthony M. Kennedy,0,lawyer,Jeffrey L. Fisher,4
2009_09_158,0,judge,"John G. Roberts, Jr.",0,lawyer,Corey L. Maze,1
2009_09_158,0,judge,"John G. Roberts, Jr.",0,lawyer,Jeffrey L. Fisher,2
2009_09_158,0,lawyer,Jeffrey L. Fisher,0,judge,Ruth Bader Ginsburg,1
2009_09_158,0,lawyer,Jeffrey L. Fisher,0,judge,Stephen G. Breyer,1
2009_09_158,0,lawyer,Jeffrey L. Fisher,0,judge,Anthony M. Kennedy,1
2009_09_158,0,lawyer,Jeffrey L. Fisher,0,judge,"Samuel A. Alito, Jr.",1
2009_09_158,0,lawyer,Jeffrey L. Fisher,0,judge,Antonin Scalia,2
2009_09_158,0,judge,John Paul Stevens,0,lawyer,Corey L. Maze,1
2009_09_158,1,judge,Sonia Sotomayor,0,lawyer,Corey L. Maze,1
2009_09_158,1,judge,Sonia Sotomayor,0,lawyer,Jeffrey L. Fisher,1
2009_09_158,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Jeffrey L. Fisher,2
2009_09_158,0,judge,Antonin Scalia,0,lawyer,Corey L. Maze,2
2009_09_158,0,judge,Antonin Scalia,0,lawyer,Jeffrey L. Fisher,4
2009_09_448,1,judge,Ruth Bader Ginsburg,-1,,,4
2009_09_448,1,judge,Ruth Bader Ginsburg,0,judge,Antonin Scalia,1
2009_09_448,1,judge,Ruth Bader Ginsburg,0,lawyer,John R. Ates,2
2009_09_448,0,judge,Anthony M. Kennedy,0,lawyer,John R. Ates,1
2009_09_448,0,judge,Anthony M. Kennedy,,lawyer,Pratik A. Shah,2
2009_09_448,0,judge,"John G. Roberts, Jr.",-1,,,3
2009_09_448,0,judge,"John G. Roberts, Jr.",0,lawyer,John R. Ates,3
2009_09_448,0,judge,Stephen G. Breyer,-1,,,6
2009_09_448,0,judge,Stephen G. Breyer,,lawyer,Pratik A. Shah,3
2009_09_448,-1,,,0,judge,Ruth Bader Ginsburg,1
2009_09_448,0,judge,John Paul Stevens,,lawyer,Pratik A. Shah,1
2009_09_448,,lawyer,Pratik A. Shah,0,judge,"John G. Roberts, Jr.",1
2009_09_448,,lawyer,Pratik A. Shah,0,judge,Stephen G. Breyer,2
2009_09_448,1,judge,Sonia Sotomayor,0,lawyer,John R. Ates,5
2009_09_448,1,judge,Sonia Sotomayor,-1,,,4
2009_09_448,1,judge,Sonia Sotomayor,,lawyer,Pratik A. Shah,3
2009_09_448,0,judge,Antonin Scalia,-1,,,4
2009_09_448,0,judge,Antonin Scalia,,lawyer,Pratik A. Shah,2
2009_09_497,1,judge,Ruth Bader Ginsburg,0,lawyer,Ian E. Silverberg,2
2009_09_497,1,judge,Ruth Bader Ginsburg,0,judge,Antonin Scalia,2
2009_09_497,1,judge,Ruth Bader Ginsburg,0,lawyer,Robert F. Friedman,4
2009_09_497,0,judge,Anthony M. Kennedy,0,lawyer,Robert F. Friedman,3
2009_09_497,0,judge,Anthony M. Kennedy,0,lawyer,Ian E. Silverberg,7
2009_09_497,0,judge,"John G. Roberts, Jr.",0,lawyer,Robert F. Friedman,2
2009_09_497,0,judge,"John G. Roberts, Jr.",0,lawyer,Ian E. Silverberg,5
2009_09_497,0,judge,Stephen G. Breyer,0,lawyer,Robert F. Friedman,5
2009_09_497,0,judge,Stephen G. Breyer,0,lawyer,Ian E. Silverberg,4
