speakerA,speakerA_id,petitioner_won,respondent_won,num_votes_for,num_votes_against,docket_id,axbya_id,speakerX,speakerX_id,speakerX_for_petitioner,speakerB,speakerB_id,speakerB_vote,speakerY,speakerY_id,speakerY_for_petitioner,AdvocateXwon,AdvocateYwon,majority,minority
John Paul Stevens,7,True,False,9.0,0.0,2004_04_480,17,Richard G. Taranto,6.0,False,John Paul Stevens,7,majority,Richard G. Taranto,6.0,False,False,False,9.0,0.0
John Paul Stevens,7,True,False,9.0,0.0,2004_04_480,18,Richard G. Taranto,6.0,False,John Paul Stevens,7,majority,Richard G. Taranto,6.0,False,False,False,9.0,0.0
John Paul Stevens,7,True,False,9.0,0.0,2004_04_480,19,Richard G. Taranto,6.0,False,John Paul Stevens,7,majority,Richard G. Taranto,6.0,False,False,False,9.0,0.0
David H. Souter,3,True,False,9.0,0.0,2004_04_480,20,Richard G. Taranto,6.0,False,David H. Souter,3,majority,Richard G. Taranto,6.0,False,False,False,9.0,0.0
David H. Souter,3,True,False,9.0,0.0,2004_04_480,21,Richard G. Taranto,6.0,False,David H. Souter,3,majority,Richard G. Taranto,6.0,False,False,False,9.0,0.0
William H. Rehnquist,11,True,False,9.0,0.0,2004_04_480,22,Richard G. Taranto,6.0,False,William H. Rehnquist,11,majority,Richard G. Taranto,6.0,False,False,False,9.0,0.0
William H. Rehnquist,11,True,False,9.0,0.0,2004_04_480,23,Richard G. Taranto,6.0,False,William H. Rehnquist,11,majority,Richard G. Taranto,6.0,False,False,False,9.0,0.0
William H. Rehnquist,11,True,False,9.0,0.0,2004_04_480,24,Richard G. Taranto,6.0,False,William H. Rehnquist,11,majority,"Donald B. Verrilli, Jr.",5.0,True,False,True,9.0,0.0
William H. Rehnquist,11,True,False,9.0,0.0,2004_04_480,25,"Donald B. Verrilli, Jr.",5.0,True,William H. Rehnquist,11,majority,"Donald B. Verrilli, Jr.",5.0,True,True,True,9.0,0.0
"John G. Roberts, Jr.",4,True,False,5.0,4.0,2009_09_497,0,Robert F. Friedman,6.0,True,"John G. Roberts, Jr.",4,majority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,1,Robert F. Friedman,6.0,True,Antonin Scalia,2,majority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,2,Robert F. Friedman,6.0,True,Antonin Scalia,2,majority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
"John G. Roberts, Jr.",4,True,False,5.0,4.0,2009_09_497,3,Robert F. Friedman,6.0,True,"John G. Roberts, Jr.",4,majority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,4,Robert F. Friedman,6.0,True,Antonin Scalia,2,majority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,5,Robert F. Friedman,6.0,True,Antonin Scalia,2,majority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,6,Robert F. Friedman,6.0,True,Stephen G. Breyer,1,minority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,7,Robert F. Friedman,6.0,True,Stephen G. Breyer,1,minority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,8,Robert F. Friedman,6.0,True,Stephen G. Breyer,1,minority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,9,Robert F. Friedman,6.0,True,Stephen G. Breyer,1,minority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,10,Robert F. Friedman,6.0,True,Antonin Scalia,2,majority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
Ruth Bader Ginsburg,7,True,False,5.0,4.0,2009_09_497,11,Robert F. Friedman,6.0,True,Antonin Scalia,2,majority,Robert F. Friedman,6.0,True,True,True,5.0,4.0
"John G. Roberts, Jr.",4,True,False,5.0,4.0,2009_09_497,12,Ian E. Silverberg,5.0,False,Sonia Sotomayor,3,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,13,Ian E. Silverberg,5.0,False,Antonin Scalia,2,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,14,Ian E. Silverberg,5.0,False,Antonin Scalia,2,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,15,Ian E. Silverberg,5.0,False,Antonin Scalia,2,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,16,Ian E. Silverberg,5.0,False,Antonin Scalia,2,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,17,Ian E. Silverberg,5.0,False,Stephen G. Breyer,1,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,18,Ian E. Silverberg,5.0,False,Stephen G. Breyer,1,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,19,Ian E. Silverberg,5.0,False,Stephen G. Breyer,1,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,20,Ian E. Silverberg,5.0,False,Stephen G. Breyer,1,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2009_09_497,21,Ian E. Silverberg,5.0,False,Anthony M. Kennedy,8,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2009_09_497,22,Ian E. Silverberg,5.0,False,Anthony M. Kennedy,8,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,23,Ian E. Silverberg,5.0,False,Stephen G. Breyer,1,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2009_09_497,24,Ian E. Silverberg,5.0,False,Anthony M. Kennedy,8,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2009_09_497,25,Ian E. Silverberg,5.0,False,Anthony M. Kennedy,8,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2009_09_497,26,Ian E. Silverberg,5.0,False,Anthony M. Kennedy,8,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2009_09_497,27,Ian E. Silverberg,5.0,False,Anthony M. Kennedy,8,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Sonia Sotomayor,3,True,False,5.0,4.0,2009_09_497,28,Ian E. Silverberg,5.0,False,Sonia Sotomayor,3,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Sonia Sotomayor,3,True,False,5.0,4.0,2009_09_497,29,Ian E. Silverberg,5.0,False,Sonia Sotomayor,3,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Sonia Sotomayor,3,True,False,5.0,4.0,2009_09_497,30,Ian E. Silverberg,5.0,False,Sonia Sotomayor,3,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Sonia Sotomayor,3,True,False,5.0,4.0,2009_09_497,31,Ian E. Silverberg,5.0,False,Sonia Sotomayor,3,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",4,True,False,5.0,4.0,2009_09_497,32,Ian E. Silverberg,5.0,False,"John G. Roberts, Jr.",4,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,33,Ian E. Silverberg,5.0,False,Antonin Scalia,2,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Antonin Scalia,2,True,False,5.0,4.0,2009_09_497,34,Ian E. Silverberg,5.0,False,Antonin Scalia,2,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,35,Ian E. Silverberg,5.0,False,Stephen G. Breyer,1,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2009_09_497,36,Ian E. Silverberg,5.0,False,Stephen G. Breyer,1,minority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",4,True,False,5.0,4.0,2009_09_497,37,Ian E. Silverberg,5.0,False,"John G. Roberts, Jr.",4,majority,Ian E. Silverberg,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,11,True,False,5.0,4.0,2006_05_11304,0,,,,"John G. Roberts, Jr.",5,minority,,,,,,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2006_05_11304,1,R. Ted Cruz,6.0,False,Ruth Bader Ginsburg,10,majority,,,,False,,5.0,4.0
Ruth Bader Ginsburg,10,True,False,5.0,4.0,2006_05_11304,2,,,,Anthony M. Kennedy,8,majority,R. Ted Cruz,6.0,False,,False,5.0,4.0
Antonin Scalia,4,True,False,5.0,4.0,2006_05_11304,3,Jordan Steiker,1.0,True,Antonin Scalia,4,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
Antonin Scalia,4,True,False,5.0,4.0,2006_05_11304,4,Jordan Steiker,1.0,True,Antonin Scalia,4,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
Antonin Scalia,4,True,False,5.0,4.0,2006_05_11304,5,Jordan Steiker,1.0,True,Antonin Scalia,4,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2006_05_11304,6,Jordan Steiker,1.0,True,"John G. Roberts, Jr.",5,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
Anthony M. Kennedy,8,True,False,5.0,4.0,2006_05_11304,7,Jordan Steiker,1.0,True,Anthony M. Kennedy,8,majority,Jordan Steiker,1.0,True,True,True,5.0,4.0
Antonin Scalia,4,True,False,5.0,4.0,2006_05_11304,8,Jordan Steiker,1.0,True,Antonin Scalia,4,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
Antonin Scalia,4,True,False,5.0,4.0,2006_05_11304,9,Jordan Steiker,1.0,True,Antonin Scalia,4,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
David H. Souter,3,True,False,5.0,4.0,2006_05_11304,10,Jordan Steiker,1.0,True,David H. Souter,3,majority,Jordan Steiker,1.0,True,True,True,5.0,4.0
David H. Souter,3,True,False,5.0,4.0,2006_05_11304,11,Jordan Steiker,1.0,True,David H. Souter,3,majority,Jordan Steiker,1.0,True,True,True,5.0,4.0
David H. Souter,3,True,False,5.0,4.0,2006_05_11304,12,Jordan Steiker,1.0,True,"John G. Roberts, Jr.",5,minority,R. Ted Cruz,6.0,False,True,False,5.0,4.0
Stephen G. Breyer,11,True,False,5.0,4.0,2006_05_11304,13,R. Ted Cruz,6.0,False,Stephen G. Breyer,11,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
Stephen G. Breyer,11,True,False,5.0,4.0,2006_05_11304,14,R. Ted Cruz,6.0,False,Stephen G. Breyer,11,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
Stephen G. Breyer,11,True,False,5.0,4.0,2006_05_11304,15,R. Ted Cruz,6.0,False,Stephen G. Breyer,11,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
John Paul Stevens,7,True,False,5.0,4.0,2006_05_11304,16,R. Ted Cruz,6.0,False,John Paul Stevens,7,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
John Paul Stevens,7,True,False,5.0,4.0,2006_05_11304,17,R. Ted Cruz,6.0,False,John Paul Stevens,7,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
John Paul Stevens,7,True,False,5.0,4.0,2006_05_11304,18,R. Ted Cruz,6.0,False,John Paul Stevens,7,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
David H. Souter,3,True,False,5.0,4.0,2006_05_11304,19,R. Ted Cruz,6.0,False,David H. Souter,3,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
David H. Souter,3,True,False,5.0,4.0,2006_05_11304,20,R. Ted Cruz,6.0,False,David H. Souter,3,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
David H. Souter,3,True,False,5.0,4.0,2006_05_11304,21,R. Ted Cruz,6.0,False,David H. Souter,3,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
David H. Souter,3,True,False,5.0,4.0,2006_05_11304,22,R. Ted Cruz,6.0,False,David H. Souter,3,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
Stephen G. Breyer,11,True,False,5.0,4.0,2006_05_11304,23,R. Ted Cruz,6.0,False,Stephen G. Breyer,11,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
Stephen G. Breyer,11,True,False,5.0,4.0,2006_05_11304,24,R. Ted Cruz,6.0,False,Stephen G. Breyer,11,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
Ruth Bader Ginsburg,10,True,False,5.0,4.0,2006_05_11304,25,R. Ted Cruz,6.0,False,Ruth Bader Ginsburg,10,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
Ruth Bader Ginsburg,10,True,False,5.0,4.0,2006_05_11304,26,R. Ted Cruz,6.0,False,Anthony M. Kennedy,8,majority,R. Ted Cruz,6.0,False,False,False,5.0,4.0
Stephen G. Breyer,11,True,False,5.0,4.0,2006_05_11304,27,Gene C. Schaerr,2.0,False,Stephen G. Breyer,11,majority,Gene C. Schaerr,2.0,False,False,False,5.0,4.0
Stephen G. Breyer,11,True,False,5.0,4.0,2006_05_11304,28,Gene C. Schaerr,2.0,False,Stephen G. Breyer,11,majority,Gene C. Schaerr,2.0,False,False,False,5.0,4.0
Stephen G. Breyer,11,True,False,5.0,4.0,2006_05_11304,29,Gene C. Schaerr,2.0,False,Stephen G. Breyer,11,majority,Gene C. Schaerr,2.0,False,False,False,5.0,4.0
John Paul Stevens,7,True,False,5.0,4.0,2006_05_11304,30,Gene C. Schaerr,2.0,False,John Paul Stevens,7,majority,Gene C. Schaerr,2.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",5,True,False,5.0,4.0,2006_05_11304,31,Jordan Steiker,1.0,True,"John G. Roberts, Jr.",5,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
"John G. Roberts, Jr.",5,True,False,5.0,4.0,2006_05_11304,32,Jordan Steiker,1.0,True,"John G. Roberts, Jr.",5,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
"John G. Roberts, Jr.",5,True,False,5.0,4.0,2006_05_11304,33,Jordan Steiker,1.0,True,"John G. Roberts, Jr.",5,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
"John G. Roberts, Jr.",5,True,False,5.0,4.0,2006_05_11304,34,Jordan Steiker,1.0,True,"John G. Roberts, Jr.",5,minority,Jordan Steiker,1.0,True,True,True,5.0,4.0
Ruth Bader Ginsburg,8,True,False,9.0,0.0,2005_04_1544,0,,,,"John G. Roberts, Jr.",3,majority,"G. Eric Brunstad, Jr.",6.0,False,,False,9.0,0.0
Antonin Scalia,2,True,False,9.0,0.0,2005_04_1544,1,Kent L. Richland,9.0,True,Antonin Scalia,2,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
Antonin Scalia,2,True,False,9.0,0.0,2005_04_1544,2,Kent L. Richland,9.0,True,Antonin Scalia,2,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
Antonin Scalia,2,True,False,9.0,0.0,2005_04_1544,3,Kent L. Richland,9.0,True,Antonin Scalia,2,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
Antonin Scalia,2,True,False,9.0,0.0,2005_04_1544,4,Kent L. Richland,9.0,True,Antonin Scalia,2,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,5,Kent L. Richland,9.0,True,David H. Souter,1,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2005_04_1544,6,Kent L. Richland,9.0,True,Stephen G. Breyer,10,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2005_04_1544,7,Kent L. Richland,9.0,True,Stephen G. Breyer,10,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
Ruth Bader Ginsburg,8,True,False,9.0,0.0,2005_04_1544,8,Kent L. Richland,9.0,True,Ruth Bader Ginsburg,8,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
Ruth Bader Ginsburg,8,True,False,9.0,0.0,2005_04_1544,9,Kent L. Richland,9.0,True,Ruth Bader Ginsburg,8,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
Ruth Bader Ginsburg,8,True,False,9.0,0.0,2005_04_1544,10,Kent L. Richland,9.0,True,Ruth Bader Ginsburg,8,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
"John G. Roberts, Jr.",3,True,False,9.0,0.0,2005_04_1544,11,Kent L. Richland,9.0,True,"John G. Roberts, Jr.",3,majority,Deanne E. Maynard,7.0,True,True,True,9.0,0.0
Antonin Scalia,2,True,False,9.0,0.0,2005_04_1544,12,Deanne E. Maynard,7.0,True,Antonin Scalia,2,majority,Deanne E. Maynard,7.0,True,True,True,9.0,0.0
Antonin Scalia,2,True,False,9.0,0.0,2005_04_1544,13,Deanne E. Maynard,7.0,True,Antonin Scalia,2,majority,Deanne E. Maynard,7.0,True,True,True,9.0,0.0
Antonin Scalia,2,True,False,9.0,0.0,2005_04_1544,14,Deanne E. Maynard,7.0,True,Antonin Scalia,2,majority,Deanne E. Maynard,7.0,True,True,True,9.0,0.0
Antonin Scalia,2,True,False,9.0,0.0,2005_04_1544,15,Deanne E. Maynard,7.0,True,Antonin Scalia,2,majority,Deanne E. Maynard,7.0,True,True,True,9.0,0.0
"John G. Roberts, Jr.",3,True,False,9.0,0.0,2005_04_1544,16,Deanne E. Maynard,7.0,True,Antonin Scalia,2,majority,Deanne E. Maynard,7.0,True,True,True,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2005_04_1544,17,"G. Eric Brunstad, Jr.",6.0,False,Stephen G. Breyer,10,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,18,"G. Eric Brunstad, Jr.",6.0,False,David H. Souter,1,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,19,"G. Eric Brunstad, Jr.",6.0,False,David H. Souter,1,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,20,"G. Eric Brunstad, Jr.",6.0,False,David H. Souter,1,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,21,"G. Eric Brunstad, Jr.",6.0,False,David H. Souter,1,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,22,"G. Eric Brunstad, Jr.",6.0,False,David H. Souter,1,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,23,"G. Eric Brunstad, Jr.",6.0,False,David H. Souter,1,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,24,"G. Eric Brunstad, Jr.",6.0,False,David H. Souter,1,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
Anthony M. Kennedy,5,True,False,9.0,0.0,2005_04_1544,25,"G. Eric Brunstad, Jr.",6.0,False,Antonin Scalia,2,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2005_04_1544,26,"G. Eric Brunstad, Jr.",6.0,False,Stephen G. Breyer,10,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
Ruth Bader Ginsburg,8,True,False,9.0,0.0,2005_04_1544,27,"G. Eric Brunstad, Jr.",6.0,False,Ruth Bader Ginsburg,8,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
Ruth Bader Ginsburg,8,True,False,9.0,0.0,2005_04_1544,28,"G. Eric Brunstad, Jr.",6.0,False,Ruth Bader Ginsburg,8,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
Ruth Bader Ginsburg,8,True,False,9.0,0.0,2005_04_1544,29,"G. Eric Brunstad, Jr.",6.0,False,Ruth Bader Ginsburg,8,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,30,"G. Eric Brunstad, Jr.",6.0,False,David H. Souter,1,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
David H. Souter,1,True,False,9.0,0.0,2005_04_1544,31,"G. Eric Brunstad, Jr.",6.0,False,David H. Souter,1,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2005_04_1544,32,"G. Eric Brunstad, Jr.",6.0,False,Stephen G. Breyer,10,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
Stephen G. Breyer,10,True,False,9.0,0.0,2005_04_1544,33,"G. Eric Brunstad, Jr.",6.0,False,Stephen G. Breyer,10,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
Antonin Scalia,2,True,False,9.0,0.0,2005_04_1544,34,"G. Eric Brunstad, Jr.",6.0,False,Antonin Scalia,2,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
John Paul Stevens,4,True,False,9.0,0.0,2005_04_1544,35,"G. Eric Brunstad, Jr.",6.0,False,John Paul Stevens,4,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
John Paul Stevens,4,True,False,9.0,0.0,2005_04_1544,36,"G. Eric Brunstad, Jr.",6.0,False,John Paul Stevens,4,majority,"G. Eric Brunstad, Jr.",6.0,False,False,False,9.0,0.0
"John G. Roberts, Jr.",3,True,False,9.0,0.0,2005_04_1544,37,Kent L. Richland,9.0,True,Stephen G. Breyer,10,majority,Kent L. Richland,9.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,0,,,,"Samuel A. Alito, Jr.",7,majority,Theodore P. Metzler Jr.,4.0,False,,False,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,1,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,2,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,3,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,4,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,5,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,6,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,7,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,8,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,9,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,10,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,11,Peter Stirba,1.0,True,Ruth Bader Ginsburg,8,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,12,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,13,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,14,Peter Stirba,1.0,True,Ruth Bader Ginsburg,8,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,15,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,16,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,17,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,18,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,19,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
David H. Souter,2,True,False,9.0,0.0,2008_07_751,20,Peter Stirba,1.0,True,David H. Souter,2,majority,Peter Stirba,1.0,True,True,True,9.0,0.0
